Date,1_to_2,2_to_1,2_to_3,3_to_2,3_to_4,4_to_3,4_to_5,5_to_4,5_to_8,5_to_30,6_to_7,6_to_30,7_to_6,7_to_8,7_to_11,8_to_5,8_to_7,8_to_9,8_to_12,9_to_8,9_to_10,10_to_9,10_to_11,11_to_7,11_to_10,11_to_24,12_to_8,12_to_13,12_to_14,13_to_12,13_to_14,13_to_16,14_to_12,14_to_13,14_to_16,14_to_17,15_to_17,16_to_13,16_to_14,16_to_19,17_to_14,17_to_15,17_to_18,18_to_17,18_to_19,18_to_20,19_to_16,19_to_18,19_to_20,20_to_18,20_to_19,20_to_22,21_to_22,21_to_27,22_to_20,22_to_21,22_to_23,22_to_24,23_to_22,24_to_11,24_to_22,24_to_25,25_to_24,26_to_27,26_to_28,27_to_21,27_to_26,27_to_30,28_to_26,28_to_29,28_to_31,29_to_28,30_to_5,30_to_6,30_to_27,30_to_31,31_to_28,31_to_30,31_to_32,32_to_31,32_to_33,32_to_34,33_to_32,34_to_32
2022-08-31 07:30:00,14,31,29,112,46,81,26,53,8,9.0,15.0,53.0,20.0,4,12.0,62,12,16,5.0,28,15.0,25.0,19.0,12,27,98,15,9,15,19,8,11.0,14,12,17,10,17,9,10,7,29,16,21,14,16.0,19,0.0,11,13,7,5.0,17.0,12,32,9,10.0,23,4,22,91,11,37,56,18.0,10.0,12,15,64,9,28,14,20,22.0,38,26,201,15.0,81,138,103,13,50,9.0,37
2022-08-31 07:45:00,10,33,37,161,45,126,23,86,8,10.0,14.0,49.0,15.0,6,7.0,71,9,13,8.0,31,8.0,20.0,27.0,13,25,102,18,11,9,14,8,6.0,21,10,3,10,13,8,8,5,19,15,14,13,9.0,22,4.0,5,7,10,5.0,10.0,10,24,8,15.0,20,10,14,47,7,50,32,17.0,17.0,8,18,63,10,29,14,13,26.0,28,39,180,9.0,61,133,65,12,66,13.0,41
2022-08-31 08:00:00,8,23,36,168,52,127,18,76,9,6.0,9.0,30.0,13.0,7,4.0,51,23,14,6.0,40,14.0,32.0,19.0,17,32,84,15,7,11,14,8,5.0,14,10,16,17,22,8,13,6,16,11,22,15,5.0,19,4.0,4,6,13,6.0,12.0,11,9,2,7.0,16,11,17,76,6,44,44,12.0,16.0,14,12,50,12,27,11,20,37.0,36,20,218,13.0,38,198,75,19,69,10.0,35
2022-08-31 08:15:00,4,18,28,146,39,98,19,67,9,11.0,2.0,28.0,3.0,3,3.0,29,13,20,10.0,19,11.0,27.0,15.0,6,7,73,18,15,4,17,8,7.0,15,5,14,10,15,6,10,2,20,11,21,11,13.0,18,5.0,5,5,7,11.0,18.0,10,15,6,7.0,12,9,17,55,9,50,21,12.0,20.0,8,10,43,8,34,12,12,23.0,29,31,166,13.0,50,167,79,17,67,10.0,36
2022-08-31 08:30:00,15,25,42,116,33,70,21,41,7,10.0,6.0,34.0,6.0,4,10.0,42,11,14,6.0,28,14.0,14.0,35.0,11,18,98,20,21,8,19,6,9.0,20,10,8,10,13,9,4,11,12,14,24,9,11.0,20,4.0,11,5,8,10.0,18.0,5,17,9,10.0,8,11,12,45,9,34,26,8.0,12.0,6,12,41,19,26,19,25,24.0,27,11,150,17.0,63,161,94,16,79,16.0,33
2022-08-31 08:45:00,5,19,24,68,27,59,20,40,7,10.0,11.0,17.0,13.0,7,5.0,19,5,13,7.0,16,8.0,18.0,6.0,11,27,48,5,12,8,13,7,4.0,13,6,11,12,16,8,6,3,13,8,23,7,8.0,8,2.0,7,8,11,4.0,6.0,4,10,8,9.0,11,5,9,82,7,34,21,10.0,15.0,12,12,39,7,18,7,20,20.0,20,24,108,12.0,47,104,74,12,39,8.0,30
2022-08-31 09:00:00,13,8,18,59,23,44,13,24,9,6.0,5.0,22.0,8.0,6,7.0,8,5,16,5.0,19,20.0,10.0,9.0,12,16,40,7,11,6,12,8,7.0,6,9,10,7,13,12,13,2,11,15,20,8,9.0,14,4.0,3,3,10,5.0,9.0,4,12,7,5.0,11,7,14,37,6,31,30,9.0,14.0,7,14,24,12,23,10,18,11.0,23,12,108,5.0,41,78,59,5,25,4.0,29
2022-08-31 09:15:00,7,16,27,39,25,36,4,27,8,8.0,5.0,26.0,7.0,2,7.0,11,7,12,5.0,24,12.0,13.0,9.0,10,22,39,5,20,9,16,7,8.0,7,7,17,9,22,12,6,4,8,9,16,16,3.0,12,3.0,3,5,11,6.0,8.0,8,10,10,7.0,9,3,15,46,8,30,39,6.0,4.0,7,7,28,7,10,9,12,12.0,25,14,69,10.0,38,70,63,4,32,3.0,18
2022-08-31 09:30:00,8,8,26,42,29,43,20,20,7,8.0,0.0,21.0,4.0,6,5.0,13,11,8,8.0,29,15.0,14.0,4.0,5,34,35,10,9,6,16,3,7.0,10,8,11,4,25,7,8,6,8,14,15,6,3.0,9,2.0,5,12,11,9.0,11.0,14,12,5,8.0,16,7,15,71,21,24,34,7.0,2.0,5,7,30,11,15,5,18,13.0,21,21,83,9.0,55,79,78,5,21,6.0,34
2022-08-31 09:45:00,7,6,25,34,22,38,8,13,9,7.0,4.0,18.0,6.0,4,5.0,10,6,9,7.0,17,8.0,4.0,24.0,6,17,80,7,18,7,25,12,10.0,10,6,12,14,16,13,8,5,12,18,13,11,5.0,11,5.0,4,6,10,10.0,8.0,8,16,8,4.0,15,5,14,46,16,18,25,10.0,4.0,7,11,21,8,11,5,14,10.0,24,19,59,11.0,77,72,60,11,26,10.0,28
2022-08-31 10:00:00,6,10,30,31,23,24,8,17,12,9.0,12.0,17.0,3.0,4,7.0,9,4,25,13.0,17,23.0,16.0,18.0,6,29,28,9,26,13,20,11,11.0,10,5,8,8,18,11,9,5,14,13,11,9,5.0,11,3.0,7,11,10,6.0,13.0,8,12,6,10.0,25,8,32,86,14,21,41,4.0,5.0,4,8,19,10,12,16,10,9.0,22,12,60,2.0,50,55,56,10,13,2.0,26
2022-08-31 10:15:00,6,5,18,29,26,31,13,14,8,12.0,7.0,13.0,12.0,7,4.0,8,9,21,10.0,27,11.0,7.0,5.0,7,7,33,3,16,11,20,6,10.0,8,7,12,14,15,9,8,5,13,14,12,7,7.0,9,5.0,6,8,4,6.0,11.0,16,6,11,8.0,20,8,18,27,20,30,20,10.0,8.0,8,3,15,7,12,5,12,6.0,21,14,45,7.0,48,43,53,4,18,7.0,22
2022-08-31 10:30:00,6,9,25,28,22,25,14,13,9,7.0,9.0,26.0,8.0,5,4.0,2,13,14,8.0,22,15.0,12.0,16.0,8,17,61,1,25,10,28,10,11.0,12,15,9,6,7,17,8,4,24,9,13,7,6.0,10,5.0,3,9,7,11.0,12.0,14,10,18,10.0,24,7,18,42,17,29,31,6.0,10.0,19,7,22,7,15,7,8,6.0,20,15,70,4.0,54,61,78,3,25,4.0,31
2022-08-31 10:45:00,4,8,29,35,23,29,9,18,14,9.0,5.0,25.0,5.0,9,7.0,7,9,17,14.0,26,8.0,6.0,14.0,10,6,67,5,25,9,21,10,13.0,10,10,15,10,17,16,9,5,16,10,10,8,7.0,11,5.0,1,7,14,4.0,10.0,17,7,8,4.0,28,8,28,50,23,28,33,8.0,4.0,11,11,17,11,11,13,10,6.0,17,22,65,9.0,58,77,74,10,23,6.0,28
2022-08-31 11:00:00,13,12,29,18,27,22,9,6,11,5.0,7.0,23.0,10.0,8,8.0,9,11,25,8.0,13,15.0,12.0,10.0,9,18,43,8,27,15,41,13,19.0,13,11,12,15,13,18,9,8,17,6,13,12,6.0,12,7.0,6,8,9,8.0,28.0,12,12,12,6.0,27,8,34,72,15,24,40,8.0,9.0,16,10,21,10,16,14,6,8.0,18,21,63,6.0,68,82,73,6,26,9.0,32
2022-08-31 11:15:00,6,15,28,29,36,30,11,12,13,12.0,12.0,17.0,4.0,8,4.0,7,3,16,13.0,21,14.0,11.0,3.0,10,11,46,3,37,18,23,19,13.0,15,7,8,5,14,10,10,8,18,21,14,23,10.0,10,6.0,6,11,10,6.0,13.0,17,13,11,6.0,14,8,28,43,19,25,25,6.0,12.0,8,5,19,7,13,7,16,10.0,17,20,66,3.0,83,50,84,11,31,6.0,31
2022-08-31 11:30:00,13,16,63,22,51,28,10,9,14,7.0,2.0,21.0,8.0,6,5.0,5,8,11,16.0,23,15.0,8.0,5.0,8,13,36,10,22,14,18,12,12.0,22,11,9,18,15,15,15,5,11,9,17,10,5.0,13,6.0,7,10,11,12.0,24.0,20,8,14,10.0,24,13,23,31,29,30,25,8.0,14.0,11,11,17,19,14,4,20,8.0,23,18,70,7.0,68,58,70,9,29,19.0,28
2022-08-31 11:45:00,16,13,50,42,39,39,19,23,10,8.0,8.0,21.0,6.0,8,5.0,14,4,15,12.0,18,12.0,14.0,8.0,8,8,88,6,35,9,24,7,18.0,11,9,12,7,16,12,10,1,17,12,10,11,7.0,12,4.0,12,14,12,13.0,21.0,8,14,6,8.0,12,12,16,40,28,33,22,6.0,10.0,17,8,21,7,17,8,19,7.0,22,29,74,5.0,68,63,80,7,25,15.0,39
2022-08-31 12:00:00,19,13,63,33,43,34,12,14,14,13.0,7.0,30.0,7.0,4,7.0,8,9,25,16.0,28,13.0,7.0,12.0,10,24,41,6,22,14,25,13,12.0,14,10,16,19,11,13,10,7,9,22,8,15,7.0,13,6.0,7,10,13,10.0,13.0,16,6,15,5.0,22,9,38,64,24,28,41,11.0,10.0,8,8,19,12,12,9,26,3.0,23,27,73,8.0,59,63,66,14,24,17.0,36
2022-08-31 12:15:00,14,9,53,29,31,34,20,16,10,11.0,3.0,22.0,8.0,4,8.0,8,7,16,12.0,25,18.0,14.0,5.0,10,10,29,7,23,18,26,9,21.0,11,10,12,8,15,12,11,7,20,10,12,8,5.0,10,5.0,5,11,17,8.0,11.0,16,9,12,9.0,20,10,32,43,11,30,31,6.0,6.0,7,5,19,12,14,14,15,7.0,10,18,79,6.0,67,62,77,13,26,8.0,32
2022-08-31 12:30:00,12,19,44,27,26,24,20,12,21,8.0,5.0,19.0,9.0,6,5.0,9,13,31,13.0,29,14.0,12.0,4.0,5,10,17,5,18,10,20,15,10.0,22,12,15,12,21,20,16,2,13,9,15,11,9.0,14,3.0,5,4,6,10.0,16.0,14,3,11,4.0,17,10,22,37,23,21,30,12.0,8.0,6,14,19,15,19,3,19,4.0,8,17,66,6.0,44,59,49,8,32,13.0,30
2022-08-31 12:45:00,8,9,36,38,30,29,10,21,5,5.0,10.0,14.0,7.0,3,6.0,10,5,15,22.0,27,9.0,16.0,13.0,6,14,47,10,23,12,30,11,24.0,15,10,14,11,14,15,17,3,17,10,12,11,5.0,16,4.0,8,9,7,4.0,12.0,16,5,13,7.0,26,5,34,43,27,27,23,11.0,14.0,12,10,20,8,20,12,12,7.0,19,19,66,7.0,50,55,61,4,20,6.0,25
2022-08-31 13:00:00,6,15,11,42,23,38,10,14,4,11.0,4.0,24.0,5.0,4,10.0,9,5,11,5.0,18,9.0,14.0,9.0,6,21,42,5,20,10,18,7,22.0,12,7,10,10,11,15,14,6,14,8,12,8,2.0,12,8.0,8,11,9,7.0,14.0,13,9,15,5.0,20,10,17,44,14,35,29,11.0,15.0,10,12,19,12,12,12,14,14.0,18,23,88,9.0,54,84,56,7,21,3.0,28
2022-08-31 13:15:00,8,10,28,32,20,26,7,19,7,8.0,8.0,18.0,8.0,7,8.0,3,6,17,10.0,12,14.0,7.0,6.0,4,5,30,6,19,13,23,15,11.0,16,6,16,12,13,17,13,1,13,9,18,5,5.0,11,5.0,2,8,6,12.0,10.0,9,13,14,6.0,22,6,26,17,11,28,21,8.0,8.0,9,5,20,12,14,1,11,4.0,17,12,74,5.0,49,87,60,6,30,5.0,25
2022-08-31 13:30:00,8,11,27,37,21,26,10,14,14,6.0,3.0,24.0,5.0,7,7.0,3,7,12,13.0,12,9.0,8.0,1.0,5,31,27,2,20,18,13,12,12.0,9,11,11,9,20,12,12,6,17,13,8,12,2.0,8,2.0,5,13,17,10.0,13.0,16,7,8,2.0,18,8,30,77,21,30,37,10.0,9.0,5,10,20,13,15,4,17,17.0,19,16,70,4.0,51,60,49,9,31,13.0,31
2022-08-31 13:45:00,12,9,32,28,22,24,6,13,5,6.0,5.0,15.0,4.0,6,4.0,8,8,15,8.0,15,9.0,14.0,17.0,4,16,74,5,16,18,19,8,10.0,8,8,10,15,11,5,11,3,15,19,16,12,8.0,10,4.0,5,7,4,5.0,11.0,11,2,7,11.0,23,15,30,53,16,29,31,7.0,7.0,10,10,18,13,6,6,11,8.0,11,18,55,5.0,61,66,63,11,25,0.0,35
2022-08-31 14:00:00,9,9,23,30,25,26,11,21,10,6.0,6.0,24.0,10.0,4,4.0,6,6,13,13.0,13,10.0,8.0,4.0,5,30,36,4,21,14,13,15,7.0,6,8,17,10,21,8,9,5,16,7,19,6,4.0,13,2.0,9,6,9,7.0,20.0,15,7,5,4.0,31,15,23,35,12,30,23,1.0,5.0,8,7,16,8,16,4,14,3.0,10,16,66,13.0,41,67,64,5,24,7.0,21
2022-08-31 14:15:00,5,9,37,25,19,25,8,9,9,7.0,6.0,6.0,3.0,8,4.0,7,7,14,15.0,22,6.0,8.0,9.0,4,25,48,4,19,13,22,5,9.0,16,5,8,7,15,11,13,3,11,8,9,8,2.0,5,3.0,6,7,8,11.0,9.0,8,7,8,4.0,19,9,24,53,12,32,30,7.0,5.0,12,9,18,9,16,11,15,6.0,16,17,66,2.0,57,55,50,10,26,10.0,29
2022-08-31 14:30:00,8,11,31,22,13,24,6,6,11,8.0,1.0,14.0,8.0,3,3.0,4,2,12,12.0,7,8.0,6.0,2.0,5,11,34,4,23,12,17,7,12.0,9,10,9,11,14,10,10,10,22,6,16,10,4.0,10,6.0,5,6,7,5.0,9.0,5,5,7,11.0,22,13,26,33,18,30,39,5.0,9.0,8,5,10,4,12,3,7,4.0,9,16,68,11.0,59,55,61,6,21,7.0,25
2022-08-31 14:45:00,13,6,21,19,26,15,10,8,12,9.0,5.0,12.0,9.0,3,8.0,8,7,16,5.0,14,8.0,9.0,25.0,12,10,56,9,18,14,22,17,13.0,11,12,11,16,10,12,11,3,17,18,13,19,7.0,7,5.0,6,7,6,8.0,19.0,8,5,12,7.0,16,16,16,40,9,25,20,4.0,6.0,6,2,17,5,6,5,11,11.0,18,14,65,11.0,48,57,57,6,27,1.0,25
2022-08-31 15:00:00,6,13,29,26,19,17,13,18,8,11.0,12.0,22.0,1.0,5,8.0,4,8,12,10.0,18,11.0,6.0,7.0,7,29,49,4,22,15,30,15,13.0,15,9,15,9,15,13,14,7,9,10,15,9,4.0,3,0.0,8,6,14,11.0,13.0,8,5,17,4.0,31,19,12,59,16,31,38,12.0,7.0,10,8,24,4,13,7,18,10.0,34,15,59,4.0,60,77,49,5,18,6.0,36
2022-08-31 15:15:00,12,9,35,18,27,22,13,9,8,7.0,12.0,20.0,12.0,6,7.0,3,8,12,6.0,19,17.0,8.0,9.0,6,27,44,1,23,13,16,12,9.0,9,8,14,6,14,15,8,4,12,9,14,10,3.0,10,3.0,5,11,8,2.0,15.0,6,5,9,7.0,20,10,19,64,20,25,22,4.0,8.0,6,7,27,13,15,7,21,9.0,6,22,68,5.0,55,59,70,2,27,7.0,25
2022-08-31 15:30:00,11,17,39,28,26,18,9,13,9,6.0,5.0,23.0,3.0,8,7.0,9,7,17,10.0,25,7.0,8.0,4.0,5,13,46,8,18,14,24,13,10.0,7,7,18,8,12,9,14,7,12,13,8,9,7.0,11,2.0,7,10,12,10.0,10.0,4,9,10,13.0,35,15,21,21,16,40,36,11.0,13.0,9,11,20,17,13,15,17,7.0,26,30,73,5.0,61,75,68,3,32,7.0,26
2022-08-31 15:45:00,5,9,29,23,26,23,9,15,9,10.0,9.0,27.0,3.0,8,3.0,10,5,14,12.0,33,19.0,20.0,7.0,10,14,53,6,14,19,16,13,11.0,8,8,13,12,14,14,9,6,15,16,16,10,6.0,14,7.0,12,11,10,5.0,10.0,9,10,9,7.0,30,13,29,45,16,31,32,6.0,10.0,12,9,22,8,14,3,16,3.0,25,17,90,7.0,65,82,65,11,26,4.0,32
2022-08-31 16:00:00,8,10,33,25,29,29,18,6,15,8.0,19.0,36.0,11.0,9,16.0,7,15,13,9.0,22,11.0,13.0,12.0,10,40,44,10,27,17,17,15,13.0,14,11,17,10,14,14,18,7,16,16,24,17,8.0,15,6.0,18,11,18,10.0,10.0,17,6,9,12.0,29,20,32,61,16,36,38,8.0,5.0,12,8,32,15,14,9,23,8.0,34,35,99,2.0,68,86,65,7,38,19.0,25
2022-08-31 16:15:00,9,12,25,25,30,30,15,13,13,11.0,30.0,61.0,14.0,9,25.0,12,8,22,8.0,16,17.0,12.0,15.0,12,23,125,13,18,20,26,23,22.0,16,11,20,15,22,13,14,6,19,25,25,18,9.0,25,7.0,13,15,11,6.0,13.0,19,16,24,12.0,28,17,29,64,17,54,37,10.0,6.0,12,11,22,18,18,16,19,11.0,27,26,149,17.0,74,111,67,14,24,13.0,29
2022-08-31 16:30:00,7,12,51,28,51,21,20,12,16,27.0,16.0,42.0,18.0,10,12.0,5,9,22,19.0,24,15.0,14.0,16.0,16,31,133,12,15,19,23,14,16.0,13,7,7,12,13,11,12,6,22,22,18,10,8.0,11,5.0,8,12,15,9.0,15.0,10,9,14,3.0,26,14,31,40,15,61,42,11.0,11.0,18,13,27,10,30,13,21,6.0,26,32,123,10.0,76,104,97,13,47,9.0,41
2022-08-31 16:45:00,13,8,41,27,39,28,23,17,21,17.0,9.0,31.0,5.0,4,12.0,8,9,17,20.0,19,16.0,5.0,10.0,8,34,99,11,17,17,24,9,12.0,16,11,12,23,11,14,15,7,21,16,15,13,4.0,15,8.0,13,10,15,14.0,14.0,14,11,8,9.0,23,13,25,108,13,64,42,10.0,8.0,11,17,27,22,12,23,25,7.0,23,35,121,18.0,141,142,123,22,58,15.0,49
2022-08-31 17:00:00,23,16,69,25,55,29,29,15,14,9.0,9.0,33.0,10.0,15,10.0,10,7,41,10.0,29,26.0,7.0,10.0,13,70,93,8,30,23,32,15,19.0,11,11,15,14,11,13,17,8,13,31,14,19,12.0,17,10.0,14,8,20,11.0,17.0,11,7,23,4.0,33,15,33,83,19,57,57,16.0,17.0,9,22,24,21,25,8,37,11.0,26,39,114,29.0,138,142,126,21,78,17.0,33
2022-08-31 17:15:00,13,6,92,27,95,37,38,15,26,17.0,13.0,41.0,7.0,10,13.0,7,12,28,17.0,23,22.0,9.0,16.0,12,43,122,8,26,22,19,23,14.0,13,12,19,25,15,18,19,10,16,20,16,23,6.0,17,8.0,7,13,19,13.0,11.0,11,10,20,11.0,22,16,25,132,19,50,66,15.0,10.0,24,9,20,17,18,15,32,6.0,34,52,106,26.0,111,124,108,23,49,14.0,49
2022-08-31 17:30:00,16,13,126,33,109,45,60,14,33,23.0,9.0,26.0,13.0,10,14.0,16,13,32,26.0,32,24.0,11.0,10.0,16,44,95,13,33,24,26,18,11.0,9,15,17,19,23,22,26,5,21,16,17,21,2.0,17,6.0,5,8,16,3.0,22.0,15,9,19,12.0,27,11,33,105,21,78,52,16.0,17.0,13,14,46,37,35,10,39,11.0,38,36,111,10.0,135,104,134,23,52,17.0,55
2022-08-31 17:45:00,31,10,170,28,127,38,95,11,66,37.0,10.0,22.0,9.0,8,20.0,7,10,25,25.0,27,25.0,19.0,15.0,12,58,70,6,28,33,25,22,18.0,11,14,9,28,17,15,20,3,18,17,29,19,12.0,20,9.0,9,18,27,9.0,22.0,12,7,18,10.0,29,10,33,97,20,45,58,18.0,11.0,31,12,35,26,20,19,31,8.0,40,44,100,12.0,119,78,143,10,56,17.0,73
2022-08-31 18:00:00,25,9,148,21,111,30,91,12,39,32.0,10.0,45.0,6.0,8,13.0,7,6,31,27.0,23,34.0,18.0,8.0,7,38,48,8,33,36,31,28,21.0,13,9,17,26,20,21,15,3,20,19,20,21,10.0,16,5.0,17,10,17,16.0,16.0,18,6,18,4.0,27,14,29,87,21,43,64,15.0,17.0,27,21,44,27,14,11,41,8.0,27,44,91,8.0,117,67,131,12,28,17.0,60
2022-08-31 18:15:00,28,17,143,38,111,34,87,13,51,39.0,10.0,18.0,6.0,4,13.0,11,6,26,23.0,29,25.0,16.0,19.0,13,46,111,15,23,48,30,29,15.0,23,14,20,26,24,18,16,2,24,15,21,15,11.0,12,3.0,10,12,19,15.0,18.0,21,10,20,5.0,25,9,23,130,22,53,65,15.0,12.0,23,17,44,21,20,17,25,9.0,30,39,57,17.0,118,76,141,14,40,7.0,57
2022-08-31 18:30:00,22,16,120,43,112,28,81,16,38,36.0,18.0,24.0,12.0,15,14.0,10,6,33,19.0,19,28.0,18.0,7.0,17,58,83,11,22,27,30,7,12.0,18,13,23,29,13,10,22,5,33,21,10,23,8.0,9,8.0,7,6,15,10.0,27.0,17,8,14,8.0,25,6,31,105,21,48,54,16.0,14.0,18,12,28,24,14,9,26,7.0,27,37,98,11.0,101,73,148,14,25,11.0,60
2022-08-31 18:45:00,21,17,115,34,80,22,48,14,39,28.0,7.0,18.0,9.0,8,9.0,9,12,16,43.0,35,25.0,13.0,9.0,8,47,64,13,35,33,38,19,21.0,13,11,24,20,28,27,21,11,24,15,21,14,4.0,14,14.0,8,10,8,11.0,25.0,11,5,18,8.0,23,12,38,92,29,52,49,17.0,10.0,19,17,27,23,14,6,34,6.0,23,40,78,14.0,98,70,126,12,20,8.0,65
2022-08-31 19:00:00,16,5,110,24,86,29,44,12,24,34.0,12.0,37.0,15.0,13,9.0,8,7,23,20.0,26,27.0,11.0,11.0,15,26,65,10,27,38,31,14,18.0,16,8,21,19,14,11,23,7,21,13,17,10,9.0,14,8.0,12,12,17,12.0,16.0,19,9,15,10.0,27,5,26,67,27,37,60,14.0,13.0,27,7,26,24,15,9,26,8.0,29,39,88,17.0,126,84,159,12,34,11.0,70
2022-08-31 19:15:00,16,12,99,22,72,25,46,11,32,18.0,7.0,22.0,10.0,2,12.0,9,7,19,17.0,14,16.0,14.0,18.0,9,42,81,13,21,23,30,13,17.0,18,10,11,15,14,14,15,5,15,23,16,24,4.0,8,2.0,10,10,13,9.0,14.0,14,11,14,5.0,33,13,37,113,27,54,47,20.0,14.0,16,16,31,24,10,14,22,9.0,18,26,67,7.0,72,59,123,7,19,6.0,54
2022-08-31 19:30:00,9,13,115,33,77,28,49,15,27,20.0,5.0,24.0,7.0,6,8.0,8,7,24,20.0,19,18.0,8.0,8.0,15,42,49,11,24,23,23,14,22.0,15,6,11,19,14,8,20,4,11,13,11,14,8.0,12,6.0,7,6,6,9.0,12.0,10,6,17,9.0,25,17,25,48,20,35,39,19.0,11.0,17,12,28,20,8,11,20,6.0,25,28,66,12.0,80,78,106,19,24,9.0,37
2022-08-31 19:45:00,19,10,85,15,37,18,27,9,24,20.0,9.0,16.0,12.0,5,6.0,9,2,19,19.0,16,20.0,13.0,11.0,5,14,59,7,25,27,21,12,17.0,11,8,12,18,11,10,10,7,16,13,14,17,3.0,11,8.0,5,14,13,10.0,3.0,9,7,12,6.0,28,9,29,63,15,35,32,9.0,12.0,17,13,11,16,13,7,13,3.0,15,26,54,9.0,85,54,84,12,21,7.0,31
2022-08-31 20:00:00,10,8,74,22,44,32,25,12,20,17.0,9.0,31.0,6.0,7,8.0,11,9,22,17.0,16,15.0,10.0,8.0,10,25,48,12,13,17,20,10,7.0,15,6,14,14,13,15,14,10,11,21,14,11,9.0,3,4.0,5,10,9,4.0,8.0,8,5,24,14.0,22,8,28,22,8,23,27,15.0,9.0,16,10,19,16,14,5,11,3.0,19,26,82,4.0,70,73,101,7,20,9.0,51
2022-08-31 20:15:00,6,10,48,15,29,22,20,5,19,13.0,9.0,20.0,11.0,6,5.0,8,4,15,13.0,14,12.0,10.0,10.0,4,39,74,8,14,29,17,9,19.0,8,10,6,20,15,8,21,9,14,19,7,20,5.0,13,3.0,5,12,8,6.0,11.0,9,4,22,3.0,24,18,28,110,8,27,32,9.0,13.0,15,22,26,12,14,12,14,7.0,10,19,63,5.0,77,57,67,5,22,13.0,35
2022-08-31 20:30:00,6,7,34,28,32,22,10,18,7,9.0,6.0,11.0,4.0,8,7.0,4,4,16,14.0,16,15.0,8.0,1.0,4,17,47,12,19,22,15,16,20.0,10,10,14,15,11,18,13,5,12,16,10,5,3.0,11,3.0,7,7,6,5.0,12.0,5,5,15,7.0,30,19,26,64,12,31,38,8.0,13.0,12,13,25,15,15,4,24,5.0,9,21,55,8.0,57,50,72,13,25,13.0,29
2022-08-31 20:45:00,7,6,35,17,21,16,10,12,7,8.0,8.0,14.0,4.0,2,7.0,12,2,14,13.0,8,11.0,10.0,15.0,7,11,67,9,15,18,17,16,18.0,7,5,13,16,12,10,5,6,13,8,9,7,2.0,14,4.0,4,9,9,2.0,10.0,9,6,15,5.0,20,11,20,30,14,53,29,13.0,10.0,9,8,24,15,5,6,11,8.0,18,10,78,5.0,56,45,73,10,20,7.0,35
2022-08-31 21:00:00,16,12,26,19,20,28,7,13,8,2.0,6.0,13.0,10.0,8,8.0,6,5,12,8.0,14,12.0,9.0,5.0,11,27,46,4,12,25,17,14,15.0,10,7,13,10,10,10,13,4,18,15,4,6,5.0,12,5.0,6,5,13,6.0,6.0,6,9,16,7.0,22,23,25,66,11,44,39,8.0,13.0,14,12,16,11,11,4,19,3.0,13,9,70,4.0,50,58,62,10,21,6.0,31
2022-08-31 21:15:00,9,5,31,23,22,23,10,8,7,4.0,9.0,11.0,6.0,1,3.0,14,6,15,9.0,8,8.0,8.0,7.0,9,26,94,12,20,15,25,18,15.0,9,6,10,10,8,10,17,3,8,6,8,15,5.0,9,5.0,11,9,14,10.0,6.0,4,7,10,5.0,18,7,20,34,7,56,31,9.0,11.0,7,6,20,15,7,5,16,3.0,10,10,83,7.0,45,69,50,5,20,4.0,22
2022-08-31 21:30:00,7,4,29,23,25,19,12,8,9,4.0,7.0,13.0,7.0,4,4.0,10,4,13,14.0,8,7.0,10.0,1.0,5,19,49,7,16,13,15,11,13.0,13,6,6,11,8,8,10,6,13,11,9,11,4.0,8,7.0,8,10,6,0.0,9.0,3,9,10,3.0,27,15,20,48,11,55,22,9.0,6.0,6,10,18,8,11,4,9,4.0,5,8,71,4.0,35,69,54,5,26,1.0,21
2022-08-31 21:45:00,6,7,21,19,21,22,7,8,3,1.0,3.0,10.0,7.0,2,1.0,8,3,18,3.0,8,9.0,6.0,4.0,5,19,43,8,9,12,10,6,10.0,3,5,11,13,8,8,6,6,9,7,9,11,2.0,12,4.0,3,8,5,9.0,8.0,4,9,8,9.0,17,5,12,28,5,31,17,6.0,5.0,5,7,12,8,5,4,9,6.0,9,12,59,2.0,40,71,50,3,24,5.0,23
2022-08-31 22:00:00,6,7,19,10,15,12,10,6,10,4.0,2.0,8.0,5.0,1,1.0,6,2,6,8.0,8,9.0,5.0,5.0,8,17,48,6,9,14,13,7,8.0,5,5,10,12,13,2,6,1,12,5,6,6,4.0,4,1.0,6,3,5,2.0,5.0,4,6,7,3.0,13,8,9,51,12,28,21,12.0,4.0,5,10,18,5,8,2,5,9.0,8,7,53,2.0,36,40,28,6,14,7.0,9
2022-08-31 22:15:00,7,3,11,13,4,12,2,6,3,1.0,2.0,7.0,2.0,2,2.0,5,3,8,6.0,7,12.0,5.0,2.0,1,10,20,6,7,13,5,4,5.0,7,6,7,7,6,2,9,1,4,8,2,7,1.0,6,1.0,2,4,9,0.0,8.0,3,3,10,0.0,11,5,12,12,7,8,9,2.0,2.0,10,4,3,6,4,3,4,3.0,3,9,32,4.0,14,35,29,6,16,2.0,10
2022-08-31 22:30:00,3,3,4,7,12,8,10,2,2,4.0,2.0,4.0,0.0,0,2.0,2,1,3,1.0,4,3.0,2.0,8.0,2,4,8,3,1,5,6,4,7.0,5,2,4,4,1,5,4,2,3,2,3,1,2.0,2,3.0,1,0,2,1.0,1.0,2,2,1,5.0,8,1,3,13,3,3,14,5.0,2.0,1,5,5,1,3,2,6,0.0,3,1,11,3.0,14,12,9,3,4,3.0,1
